feature,importance
CNRU_VOLUME,0.6398517862607247
TTLK_LOW,0.6385452257645859
TRMK_HIGH,0.6366944102201465
YKEN_VOLUME,0.6365504116770511
DELI_LOW,0.6352172750750755
KGKCP_OPEN,0.6339266211869866
CNTLP_LOW,0.6337900859230153
PMSB_OPEN,0.6334912354265653
STSBP_VOLUME,0.6312714392223555
OGKB_LOW,0.6303368795958705
SVCB_OPEN,0.6300675356121505
TTLK_HIGH,0.6275456912316356
MRKK_LOW,0.6250614504111114
SAREP_HIGH,0.624865683716561
IRAO_OPEN,0.6248227379575707
VGSBP_LOW,0.6244464168874093
CNTLP_HIGH,0.6228380320122648
IGSTP_OPEN,0.6227782540414493
TTLK_CLOSE,0.619833921204982
DATA_HIGH,0.6195477282156715
OKEY_LOW,0.6187640083095841
KLVZ_LOW,0.6173213807399264
NSVZ_LOW,0.6160518040545159
KRKN_OPEN,0.6158244962442988
AFLT_OPEN,0.612057113362846
SPBE_OPEN,0.6119962006835025
KRSB_OPEN,0.6119623840800065
MGNT_CLOSE,0.6113677942300527
MRKV_CLOSE,0.6112259303249311
EELT_LOW,0.6105592463817179
SNGSP_HIGH,0.6074383499158827
YRSBP_HIGH,0.6063473093253684
MTLR_CLOSE,0.6055000426712994
SNGS_LOW,0.6054060566520181
TORS_OPEN,0.6050918074264661
LENT_OPEN,0.6049741942041402
NVTK_LOW,0.6042276648932056
OMZZP_CLOSE,0.6032331193651991
USBN_HIGH,0.6032329463021784
SLEN_CLOSE,0.6027715045355163
VKCO_LOW,0.6009973957893023
NKSH_HIGH,0.6009306776640947
PRMB_OPEN,0.6006621156112572
TRMK_CLOSE,0.5990996765554727
YAKG_HIGH,0.5972842776701247
ZAYM_OPEN,0.5968075394233341
SMLT_CLOSE,0.5966908388766877
HNFG_LOW,0.5966464920961543
ALRS_CLOSE,0.5964976740488319
LEAS_CLOSE,0.5951341627219126
