feature,importance
NKHP_LOW,0.014442849265654692
PLZL_LOW,0.014430178830109006
KOGK_VOLUME,0.014375893834841244
MSTT_LOW,0.01432850037389332
DELI_LOW,0.014264151310107762
MDMG_LOW,0.014230613954233336
CHGZ_CLOSE,0.014210845975807532
LPSB_HIGH,0.01416539718069721
BSPBP_LOW,0.0141419060020362
OZPH_OPEN,0.014138027065827792
TRMK_CLOSE,0.014124614152644066
MAGN_VOLUME,0.014123106932100449
NKHP_VOLUME,0.014085543485545313
TGKA_OPEN,0.014067197465055956
SLEN_HIGH,0.014061898262805845
IVAT_VOLUME,0.014006372868641004
HNFG_LOW,0.014005953910782977
ALRS_CLOSE,0.013931010242534589
MFGS_HIGH,0.01393049004432983
PRMB_CLOSE,0.013895590220286433
USD000UTSTOM_LOW,0.013870540337686114
MVID_HIGH,0.013852500409907062
MBNK_VOLUME,0.013833706924201555
MAGE_CLOSE,0.013756813229257486
RAGR_VOLUME,0.013737163653225285
LNZLP_VOLUME,0.013709669675637158
MRKC_OPEN,0.01370594078608641
LKOH_OPEN,0.013703647262172583
UWGN_HIGH,0.013700647316081574
KLSB_VOLUME,0.013679772564630169
PRMB_HIGH,0.013679027054117983
WTCMP_CLOSE,0.013673074064424298
DATA_LOW,0.013637360689258691
MTLR_LOW,0.013611991206443621
SVETP_OPEN,0.013593677288048535
TGKBP_VOLUME,0.013578587993443006
MRKS_CLOSE,0.013559017612564712
TATN_HIGH,0.013515671250233377
SBERP_LOW,0.013512623310579721
YAKG_LOW,0.013475892382237925
LMBZ_OPEN,0.01344648387085253
USD000UTSTOM_OPEN,0.013398696293613607
MGTS_HIGH,0.013380614536689229
VJGZP_LOW,0.013380174482902777
HYDR_LOW,0.013367750573974935
OMZZP_CLOSE,0.013350512502240746
SMLT_CLOSE,0.013329258032419666
MRKZ_HIGH,0.013304990346854152
LMBZ_CLOSE,0.013283982139881216
SFIN_CLOSE,0.013278547607468246
ABRD_OPEN,0.013268752694140651
AQUA_LOW,0.013252641579768175
CHKZ_LOW,0.013250105123356828
KRSB_HIGH,0.01320326808651151
GECO_LOW,0.013202434259010036
NVTK_OPEN,0.013185370988648436
VGSBP_OPEN,0.013174889189950556
NKNC_VOLUME,0.013170654677509427
MAGEP_OPEN,0.013154905323076123
USD000UTSTOM_HIGH,0.013120917336350757
DIAS_CLOSE,0.013107927761989609
OMZZP_LOW,0.013096010180782519
POSI_HIGH,0.013071348800682794
ABRD_LOW,0.01305838832194007
MGKL_CLOSE,0.013003675701507825
WTCM_OPEN,0.012978449869816383
VRSB_CLOSE,0.012975643344728666
MGKL_LOW,0.012934621702519494
PHOR_VOLUME,0.012889629047649863
BANE_LOW,0.012829908070328093
UPRO_HIGH,0.012805586353083499
MFGS_VOLUME,0.012797930651014193
ELMT_OPEN,0.012793884262424081
ELFV_HIGH,0.012754132257496475
KRSB_CLOSE,0.012725246617034447
DELI_HIGH,0.012713319021851044
KRSBP_HIGH,0.012708266366307841
SARE_HIGH,0.01270617435747877
KOGK_CLOSE,0.012657130231062
KRKN_CLOSE,0.012626667852501277
TGKN_LOW,0.012616306887749063
RAGR_OPEN,0.012603292599958143
SMLT_LOW,0.012601836999282967
ABIO_HIGH,0.012537971080470089
GTRK_CLOSE,0.012430402928572731
MGTS_LOW,0.012423595846254973
KAZT_HIGH,0.012417775244385525
KFBA_HIGH,0.012392194757440916
SVETP_LOW,0.012377441999865133
JNOSP_CLOSE,0.012376181494625682
RTKMP_CLOSE,0.012373379710891419
NKNCP_VOLUME,0.012369106335449334
SBERP_VOLUME,0.012316558517631408
OZPH_LOW,0.01224082068792773
AQUA_HIGH,0.012224032263892745
USBN_OPEN,0.012213713645192864
LPSB_LOW,0.012201423138634244
BISVP_CLOSE,0.012188399680468526
LPSB_OPEN,0.012163483098998973
JNOS_LOW,0.012155011456798676
EELT_VOLUME,0.012142911609348722
MRKU_OPEN,0.012141889870864035
IRKT_LOW,0.012092652224703468
OZON_CLOSE,0.012053101623587513
LPSB_CLOSE,0.012032095177502762
MGTSP_OPEN,0.011945778429756774
MFGS_LOW,0.011907406236839226
MTSS_OPEN,0.011901867374874574
KLSB_OPEN,0.01178000901607027
MTLR_OPEN,0.01174266937645146
KAZT_CLOSE,0.011703637208573696
YDEX_HIGH,0.011699569295928096
RAGR_LOW,0.011642262927725425
MDMG_CLOSE,0.01162945690330442
OZON_LOW,0.011616966145757857
STSBP_LOW,0.011614185954528145
MRKS_HIGH,0.011584423148222209
DZRD_HIGH,0.01154198164621993
CNRU_OPEN,0.011521804973862237
TORSP_HIGH,0.011503425371178785
NKHP_OPEN,0.011483971214294217
VSYDP_HIGH,0.011472391115897035
CNTL_LOW,0.01147220571358712
TATNP_LOW,0.011464021533912109
PRMD_LOW,0.01145950419419284
ZILL_LOW,0.011384321143186766
NNSBP_OPEN,0.011380063932723209
AQUA_CLOSE,0.011374513120442187
RTKMP_OPEN,0.0113715478306533
IGST_LOW,0.011361286675025268
SNGSP_OPEN,0.01133395843132119
MRKZ_CLOSE,0.011332680203584777
MRKP_LOW,0.011331978168732418
KUZB_HIGH,0.01132860804226195
MVID_LOW,0.011310213284371852
FIXR_VOLUME,0.011308436054303867
MTSS_LOW,0.011291058984554458
RENI_LOW,0.011227378258564248
X5_HIGH,0.011201414799800647
FESH_HIGH,0.011169305251652722
SAGO_CLOSE,0.011165417926484041
PIKK_LOW,0.0111623504410589
TASBP_CLOSE,0.011141250010461547
KMEZ_HIGH,0.011132476311878312
MRKK_VOLUME,0.011089614173728328
RNFT_HIGH,0.01106920896213375
NNSB_VOLUME,0.011063963434100267
ETLN_LOW,0.010969641700839187
IGSTP_HIGH,0.010939808099316205
USBN_LOW,0.010935177643732827
KFBA_VOLUME,0.010923143702988615
SLEN_CLOSE,0.0108429804687644
ROLO_OPEN,0.010832693318741447
NFAZ_HIGH,0.010831324884683665
KRSB_VOLUME,0.01079427283750734
TATN_LOW,0.010791938437042833
UWGN_CLOSE,0.010783652642671915
BANEP_HIGH,0.010714538063199844
WUSH_LOW,0.010705104181236222
NFAZ_LOW,0.01068045622843476
OGKB_OPEN,0.010654717585784223
YDEX_OPEN,0.010625499836117566
RDRB_HIGH,0.010616108227113036
TGKA_CLOSE,0.01061172934393344
UTAR_CLOSE,0.010589321367554182
CARM_OPEN,0.010562297757752734
IMOEX_HIGH,0.010536075580110169
BANEP_CLOSE,0.010533165533320126
RNFT_LOW,0.010516696935002434
RAGR_CLOSE,0.010515301577284518
ELMT_CLOSE,0.010499682380626665
YKEN_OPEN,0.010485618460363437
HIMCP_LOW,0.010476523329149159
MSRS_VOLUME,0.010438700033416945
MISBP_LOW,0.010429287346515931
SAREP_HIGH,0.010428062347561625
TASB_CLOSE,0.010379292208432398
VRSBP_LOW,0.010378847052853567
RTKM_LOW,0.010366962419643716
CNRU_HIGH,0.010289881141423233
GEMC_LOW,0.01028777610180267
GEMC_OPEN,0.010153219787127106
SAREP_LOW,0.010135036916014481
MRKP_HIGH,0.010127687942919007
KROTP_OPEN,0.010097954144516967
MRKU_LOW,0.010088482654242833
RAGR_HIGH,0.010058039792441601
QIWI_LOW,0.010001889307212927
MSNG_OPEN,0.009991715025774313
UNAC_VOLUME,0.009987949000585477
RTSBP_CLOSE,0.00994468267384176
ROST_CLOSE,0.009924013164059671
KUZB_LOW,0.009909790715555216
MRKC_LOW,0.009907265591290208
SFIN_LOW,0.009779291266772927
LSNG_LOW,0.009685944418579003
RDRB_CLOSE,0.009679671930508513
OZON_OPEN,0.009673200379697669
YAKG_OPEN,0.009642731534081328
MRKY_OPEN,0.009607503463431592
SAREP_CLOSE,0.00959280524090525
ROLO_HIGH,0.009578350274145017
TATNP_VOLUME,0.009559255597213328
KLSB_LOW,0.009556394328079127
HYDR_CLOSE,0.009549628660218261
TATNP_HIGH,0.00954566710399205
MRKS_LOW,0.009538517542541201
MOEX_OPEN,0.009521125356047107
MRKY_CLOSE,0.00951836905000197
KGKCP_HIGH,0.009498931147499333
RKKE_LOW,0.009472961075423461
HIMCP_CLOSE,0.009458106313367277
KRKNP_LOW,0.009357270143507393
UWGN_OPEN,0.009350067483251762
VJGZ_CLOSE,0.009333403998719148
KMAZ_OPEN,0.009323173750786324
TRNFP_HIGH,0.009313709551095265
FEES_OPEN,0.009311875132133789
TGKN_OPEN,0.009300309357573788
X5_LOW,0.00927068841960166
X5_CLOSE,0.009265723790725792
KLVZ_CLOSE,0.009264114502847837
RNFT_CLOSE,0.009201754391407026
TRNFP_CLOSE,0.009193871139947817
GCHE_LOW,0.009179152300396579
NLMK_HIGH,0.009170453498479987
VEON-RX_CLOSE,0.009169112224822784
VEON-RX_HIGH,0.00913667370129062
YKENP_OPEN,0.009098029255563677
VTBR_LOW,0.009076650514554014
KGKCP_OPEN,0.009061190788556444
CBOM_HIGH,0.009042056240133383
DIAS_OPEN,0.008986167599459138
FEES_HIGH,0.008892768895402331
ELMT_HIGH,0.008884615320564145
IMOEX_LOW,0.008881171253817112
VKCO_VOLUME,0.008854869145834061
ROST_OPEN,0.008789697166046022
MRKU_HIGH,0.008705707963339365
VRSBP_CLOSE,0.008703955719967425
NLMK_LOW,0.0086917890840875
NKNCP_OPEN,0.008689628941933631
PLZL_OPEN,0.00868893849674429
RTSI_OPEN,0.008675647169005828
GEMC_CLOSE,0.008650851084184634
MRSB_CLOSE,0.008629048477332616
DIAS_LOW,0.008566330983551477
WUSH_OPEN,0.008565776422785517
KRKNP_HIGH,0.008541149054405561
LVHK_OPEN,0.008538953613686888
KMAZ_CLOSE,0.008530710631054591
MFGSP_CLOSE,0.0085182620661299
DELI_CLOSE,0.008454510542407439
CHKZ_CLOSE,0.008447086247933817
TGKB_VOLUME,0.00844211348257952
VSYD_LOW,0.00842163066642899
STSBP_CLOSE,0.00841818627737469
SNGS_OPEN,0.008409533824595639
MAGE_OPEN,0.008365014886872947
KAZTP_CLOSE,0.008335338136662864
RKKE_VOLUME,0.00833525693483803
WUSH_HIGH,0.008313606540337993
TASBP_OPEN,0.008288813545204766
USBN_VOLUME,0.008281288657519951
MAGEP_CLOSE,0.008269727834067337
MISB_CLOSE,0.008238823754260886
QIWI_HIGH,0.00821844726010045
AVAN_LOW,0.00821045470479565
TORS_VOLUME,0.00820372132250116
MOEX_LOW,0.008178713196107187
TRNFP_OPEN,0.008111628607034854
YRSBP_HIGH,0.008102378549713268
FEES_LOW,0.008072335741306677
TTLK_CLOSE,0.008009207373432872
SVCB_LOW,0.007998641869903235
RUSI_LOW,0.007962647597347678
BELU_LOW,0.007962601359787437
YRSBP_CLOSE,0.007961565484580555
VGSB_HIGH,0.007948237099578778
VGSB_LOW,0.007948050671586123
POSI_CLOSE,0.007944242637222059
CNTL_HIGH,0.007938688877418122
VSMO_OPEN,0.007930421392996158
HNFG_HIGH,0.007930147776652529
AVAN_HIGH,0.007910322474874143
VLHZ_CLOSE,0.007902808722259404
MRKV_LOW,0.00789047390233939
CARM_LOW,0.007823820014884436
LSRG_VOLUME,0.007812337313938731
SMLT_HIGH,0.007809500201822108
MAGN_CLOSE,0.007778805168439561
VSMO_CLOSE,0.007777863216159778
ZAYM_HIGH,0.007776216834272192
MAGEP_HIGH,0.007736849748505706
PHOR_HIGH,0.00771737401800553
UPRO_OPEN,0.007698995860057974
QIWI_CLOSE,0.0076930248002442005
KCHEP_LOW,0.007632429091743664
MAGN_LOW,0.007602844688046562
KGKCP_CLOSE,0.007569136157218347
KMAZ_HIGH,0.007512611399028736
SVAV_CLOSE,0.007507135028954959
RZSB_OPEN,0.007498058924060025
VSYD_HIGH,0.007477719442958102
ZVEZ_HIGH,0.0074754292732168255
RTSBP_HIGH,0.007459023786203291
ROLO_LOW,0.00745623226960646
MISBP_HIGH,0.007445146468187685
VRSBP_OPEN,0.007412108750978878
LSNGP_VOLUME,0.0074095003210822965
TGKBP_HIGH,0.0074042986988046506
HNFG_CLOSE,0.007403570777445241
IVAT_HIGH,0.0073952614909014724
SAGOP_OPEN,0.0073643108543468725
PAZA_CLOSE,0.007350158494542694
LSNG_HIGH,0.007346924568018297
ZVEZ_OPEN,0.007338279740341169
ARSA_CLOSE,0.007315049550157534
ETLN_CLOSE,0.007295351137351203
URKZ_VOLUME,0.0072382194744169985
GECO_VOLUME,0.007236408928900803
VJGZP_HIGH,0.007206775315500537
TASBP_LOW,0.007203283948764336
HIMCP_VOLUME,0.007190140642541618
ASTR_LOW,0.007174132950419029
KUZB_CLOSE,0.007170213896002499
KGKCP_LOW,0.007135476517834864
SVAV_LOW,0.007130202319577362
USBN_CLOSE,0.007096107365189805
NLMK_CLOSE,0.007055516138726121
KCHEP_OPEN,0.007035085552727156
IGST_OPEN,0.007020015897343731
HNFG_OPEN,0.007012625245846613
YKEN_VOLUME,0.006981522830529879
ROSN_HIGH,0.006922774419525875
LIFE_OPEN,0.006890867241431984
SVET_VOLUME,0.00687817644177528
MFGSP_HIGH,0.006876392218620694
SGZH_OPEN,0.006792768608105892
TASB_HIGH,0.006782447292621073
PHOR_LOW,0.006735833140303213
APTK_OPEN,0.006724557990130243
X5_OPEN,0.006689961115307015
VSEH_CLOSE,0.0066881377609459705
SVAV_OPEN,0.006677746090024964
ASTR_CLOSE,0.006651179600880054
SARE_LOW,0.006646188015884342
MRKY_LOW,0.0066375509432225884
VRSB_LOW,0.006634729771148086
UWGN_LOW,0.006628664672019
RTSB_HIGH,0.006585964016134226
UKUZ_CLOSE,0.006582964299496723
LKOH_CLOSE,0.006572836273190471
OZON_HIGH,0.006563567210261409
UNAC_OPEN,0.006512066233391134
VTBR_CLOSE,0.0064518072184741
YAKG_HIGH,0.006354377875104795
TGKBP_CLOSE,0.006352526325962113
JNOSP_OPEN,0.00631901395002377
MRSB_OPEN,0.006309825960197327
GAZAP_LOW,0.006298389469480308
DZRD_LOW,0.006246803454620735
ENPG_OPEN,0.006238478137655146
CNTLP_HIGH,0.006213085910167171
SNGS_HIGH,0.006190865774729013
AKRN_HIGH,0.006163825318837787
KFBA_LOW,0.006044812638945656
CHMK_CLOSE,0.0060265141265699535
BRZL_LOW,0.00597434537843337
DVEC_OPEN,0.005933489409758293
TGKN_HIGH,0.005916284095607582
GAZAP_CLOSE,0.005912466659493372
VSMO_VOLUME,0.005880494315493035
VRSB_HIGH,0.0058756915672166
KFBA_CLOSE,0.005860030810930373
TGKN_CLOSE,0.005854938189279959
BELU_HIGH,0.005848484193114318
MBNK_OPEN,0.005842150030395865
MBNK_HIGH,0.0058311139862570185
FLOT_LOW,0.005797672414159148
AFLT_CLOSE,0.005795761908229933
SFIN_VOLUME,0.005789114365968471
CNTL_OPEN,0.005774471635474786
NMTP_HIGH,0.005756756412016571
TATNP_CLOSE,0.0057536302791512195
TASB_OPEN,0.0057490999799056355
AVAN_VOLUME,0.00572582849545331
NFAZ_OPEN,0.005619139583172665
LKOH_LOW,0.005613418862720434
MAGEP_LOW,0.005612606979282884
ELMT_LOW,0.005578029892851735
ASTR_OPEN,0.0055767218099778
cbr_key_rate_history_html_KEY_RATE,0.005574469802677686
MSRS_CLOSE,0.005572149575087099
MTLRP_LOW,0.005541633195165703
BSPBP_OPEN,0.00541825525859532
RGSS_VOLUME,0.005407473836595607
HYDR_OPEN,0.00540541590166388
RTSBP_VOLUME,0.005369615861738432
VGSB_OPEN,0.00536409930245817
WTCMP_OPEN,0.005352186958363776
DZRDP_LOW,0.005297922773069901
BSPB_LOW,0.005282555485666245
VRSB_OPEN,0.005267673633558396
TRNFP_LOW,0.00526221119926198
KROT_HIGH,0.005250751694539364
KMAZ_LOW,0.005237805944935325
VALUE_x,0.00523354003485121
APTK_LOW,0.005167889964254621
SARE_CLOSE,0.0051666384026260925
LIFE_LOW,0.0051530827376885325
MDMG_HIGH,0.00512557209412087
SLEN_OPEN,0.005110246128695223
SBERP_CLOSE,0.005099035751505059
MAGN_OPEN,0.005080368670301633
CHMF_HIGH,0.005006964446567918
EUR_RUB__TOM_HIGH,0.00499471225704218
CNRU_LOW,0.004993205532831836
KMEZ_CLOSE,0.004952744420804045
CARM_CLOSE,0.004937102243807827
MFGSP_LOW,0.004919337115611371
CNTLP_CLOSE,0.004893755946109928
UNKL_CLOSE,0.00483207458835282
LKOH_HIGH,0.0047886241674397366
CHMF_LOW,0.004784744138558629
FIXR_LOW,0.004773289921392668
APTK_CLOSE,0.004751236164563956
ASSB_HIGH,0.0047225177054695915
NAUK_HIGH,0.0047048901453396776
RUSI_VOLUME,0.004704713488356809
BISVP_LOW,0.004693149798001968
IGSTP_LOW,0.004669280941657944
CARM_HIGH,0.0046427301894014774
VSEH_OPEN,0.004587700002955657
VLHZ_HIGH,0.0045825020703924415
MISBP_OPEN,0.004518537193810215
MTLRP_CLOSE,0.004494071133619614
SPBE_LOW,0.004489929898186776
GCHE_OPEN,0.004453869717358392
VSEH_LOW,0.004434593403514192
YAKG_CLOSE,0.004434126729679282
BANE_CLOSE,0.0044027811115035275
BRZL_OPEN,0.004389263259308831
FESH_VOLUME,0.004386326837315984
MISB_VOLUME,0.004372273729936004
SAREP_OPEN,0.004273096763811946
FLOT_HIGH,0.004271589326787203
SMLT_OPEN,0.004264124393151571
BSPB_OPEN,0.00418515714326033
TTLK_HIGH,0.004185022331749271
NFAZ_CLOSE,0.004167615664798318
KFBA_OPEN,0.004153307115858188
LIFE_CLOSE,0.004146723213097467
RTKMP_LOW,0.0041370828256391155
BLNG_CLOSE,0.0041366336786907085
MBNK_LOW,0.0041312494178761235
MAGN_HIGH,0.0041088365538120885
KRSBP_VOLUME,0.0040968461284175885
ENPG_CLOSE,0.004089821577101755
MRSB_HIGH,0.004058673781223764
SGZH_CLOSE,0.0040401059644440155
VSEH_HIGH,0.004032604281319473
UNAC_CLOSE,0.004031936642625776
STSBP_OPEN,0.004025481027665551
KRSBP_OPEN,0.004017297407209749
LNZL_VOLUME,0.004006200490142359
TGKB_CLOSE,0.0039979173172062
IMOEX_OPEN,0.003937366083134947
SAGOP_VOLUME,0.003927153666614281
IVAT_CLOSE,0.0038610474497338507
VTBR_HIGH,0.0038594971379158475
RTKMP_HIGH,0.0038559484192410586
TASBP_HIGH,0.0038378288883620607
UNKL_HIGH,0.003829852065663362
IGSTP_OPEN,0.0038228215093929732
ASSB_CLOSE,0.003819313386908052
CHMK_LOW,0.003793769237104071
KRSBP_CLOSE,0.0037926425117499464
MISB_OPEN,0.00373724873357935
MGTS_OPEN,0.003735991374854837
TGKB_HIGH,0.003718296433799572
KRSB_OPEN,0.0036940373904773443
MISBP_CLOSE,0.0036743425212881395
VTBR_OPEN,0.0036461849319991157
KOGK_OPEN,0.0036341995960089807
STSBP_HIGH,0.0036301624056400343
TGKA_HIGH,0.003606985097758831
MTLRP_HIGH,0.0036056776464806818
SVET_CLOSE,0.003577624936734962
CHKZ_OPEN,0.003554206437010191
BISVP_HIGH,0.003543626662421227
FIXR_CLOSE,0.003539250735843605
TTLK_LOW,0.00342087824830171
MRKS_OPEN,0.003404741346643114
JNOS_CLOSE,0.003383628286978064
KAZTP_HIGH,0.0033744089311797732
SFIN_HIGH,0.0033729070973660988
KROT_LOW,0.003339310914297218
KRKNP_CLOSE,0.0033342721508140554
VSMO_LOW,0.0032556481378268995
YRSBP_LOW,0.003252749354828345
LENT_HIGH,0.003226861179404339
KAZT_LOW,0.003180857441238843
ENPG_LOW,0.0031156055645415077
KROT_OPEN,0.0030818423811372676
APTK_HIGH,0.0030474745448286988
NNSBP_LOW,0.0030464126554726446
WTCMP_HIGH,0.0030450760206490748
CNRU_CLOSE,0.003022859895451811
VJGZP_VOLUME,0.0030054448597503437
HYDR_HIGH,0.0029892906452943513
VRSBP_HIGH,0.002957035809118585
VGSBP_HIGH,0.002825505002140235
FLOT_CLOSE,0.0028186291698274486
YRSB_OPEN,0.002814145217349039
KZOSP_HIGH,0.0027605972133552896
SARE_OPEN,0.0027553531172148887
SOFL_LOW,0.00274518661059088
VLHZ_OPEN,0.0027179711585232596
IGSTP_CLOSE,0.002711540772003345
YRSB_LOW,0.0026915181738553597
MVID_OPEN,0.0026670007978457765
AQUA_VOLUME,0.0026645126638848056
LIFE_HIGH,0.0026411764440752317
LSNGP_CLOSE,0.0026233842725159385
SVAV_HIGH,0.0026075072812589022
VSMO_HIGH,0.002505940741778099
MBNK_CLOSE,0.0024963793644236713
TORSP_LOW,0.002486696293465862
NNSBP_HIGH,0.002484396265854134
NMTP_LOW,0.0024154561483095143
BELU_OPEN,0.002375266950794191
DELI_OPEN,0.0023663930203331675
UNAC_LOW,0.002341697125879966
RUSI_HIGH,0.002325909500404255
MTLRP_OPEN,0.002315799459215486
ROST_HIGH,0.0022987154082503587
NNSBP_CLOSE,0.002297697989568315
SFIN_OPEN,0.002289616728802823
YRSBP_OPEN,0.0022497611513555504
HIMCP_HIGH,0.0022410184425753457
ENPG_HIGH,0.002238184704836365
FIXR_HIGH,0.002205290641762934
GTRK_LOW,0.0021361392801253066
IRAO_HIGH,0.0020836110898262107
TTLK_OPEN,0.0020782497882586835
NKNC_LOW,0.002074265895421684
FIXR_OPEN,0.0020214173582226566
SBER_CLOSE,0.002016571946720598
GTRK_HIGH,0.0019796664190163214
ALRS_HIGH,0.0019717447015987276
TATN_CLOSE,0.0019606001581492865
UNAC_HIGH,0.0019467630733687377
SGZH_LOW,0.0018589566064512583
FESH_CLOSE,0.0018528500023613761
ALRS_LOW,0.0018462602768415553
ALRS_OPEN,0.0018307859353494582
BELU_CLOSE,0.0018130693370602888
PRMB_LOW,0.001781867621998713
AKRN_CLOSE,0.0017681457963368875
CHMK_OPEN,0.0017656483586840476
ASSB_LOW,0.001756429660383204
MISB_LOW,0.0016897859743551296
KAZT_OPEN,0.0016535767087055328
TGKA_LOW,0.0015801054633392795
ELFV_LOW,0.0015670100979086558
VGSB_CLOSE,0.0015619439599291133
YRSB_CLOSE,0.0015183439655581587
SGZH_HIGH,0.0014977223115024947
RTKM_HIGH,0.001434264049713414
EUTR_LOW,0.001426559775030573
BANE_HIGH,0.0014145353597941137
KCHE_HIGH,0.0013740548062331096
MRKU_CLOSE,0.0013508455612318464
MRKC_HIGH,0.0011395244155065402
MSTT_CLOSE,0.001129133289330959
EUTR_OPEN,0.0010979256313309587
UPRO_LOW,0.0009518576085125241
TASB_LOW,0.0007404818274217982
RTSI_VOLUME,0.0
IMOEX_VOLUME,0.0
